"","inegi.code","year","indicator","value","state","code","region","inegi leading","state long","state caps","state caps sa","state.new","state.new.long"
"1354",16,2007,"total population",4197046,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1355",16,2008,"total population",4265042,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1356",16,2009,"total population",4334310,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1357",16,2010,"total population",4397949,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1358",16,2011,"total population",4453862,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1359",16,2012,"total population",4505400,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1360",16,2013,"total population",4554352,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1361",16,2014,"total population",4601241,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1362",16,2015,"total population",4644732,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1363",16,2016,"total population",4684829,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1364",16,2017,"total population",4721848,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1365",16,2018,"total population",4757482,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1366",16,2019,"total population",4791977,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1367",16,2020,"total population",4825401,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1368",16,2021,"total population",4857777,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1369",16,2022,"total population",4889123,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1370",16,2023,"total population",4919448,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1371",16,2024,"total population",4948766,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1372",16,2025,"total population",4977097,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1373",16,2026,"total population",5004525,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1374",16,2027,"total population",5031037,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1375",16,2028,"total population",5056667,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1376",16,2029,"total population",5081445,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1377",16,2030,"total population",5105401,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1378",16,2031,"total population",5128494,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1379",16,2032,"total population",5150726,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1380",16,2033,"total population",5172075,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1381",16,2034,"total population",5192517,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1382",16,2035,"total population",5212048,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1383",16,2036,"total population",5230706,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1384",16,2037,"total population",5248461,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1385",16,2038,"total population",5265310,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1386",16,2039,"total population",5281250,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1387",16,2040,"total population",5296240,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1388",16,2041,"total population",5310261,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1389",16,2042,"total population",5323274,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1390",16,2043,"total population",5335307,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1391",16,2044,"total population",5346325,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1392",16,2045,"total population",5356340,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1393",16,2046,"total population",5365353,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1394",16,2047,"total population",5373403,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1395",16,2048,"total population",5380502,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1396",16,2049,"total population",5386647,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1397",16,2050,"total population",5391862,"Michoac<e1>n","MIC","West",16,"Michoac<e1>n de Ocampo","MICHOAC<c1>N","MICHOACAN","Michoac<e1>n","Michoac<e1>n de Ocampo"
"1398",17,1970,"total population",650623,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1399",17,1971,"total population",677643,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1400",17,1972,"total population",705667,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1401",17,1973,"total population",734458,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1402",17,1974,"total population",764047,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1403",17,1975,"total population",794458,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1404",17,1976,"total population",825485,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1405",17,1977,"total population",857042,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1406",17,1978,"total population",889141,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1407",17,1979,"total population",921717,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1408",17,1980,"total population",953300,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1409",17,1981,"total population",982388,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1410",17,1982,"total population",1010289,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1411",17,1983,"total population",1038301,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1412",17,1984,"total population",1066369,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1413",17,1985,"total population",1094451,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1414",17,1986,"total population",1122557,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1415",17,1987,"total population",1150778,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1416",17,1988,"total population",1178950,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1417",17,1989,"total population",1207031,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1418",17,1990,"total population",1240915,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1419",17,1991,"total population",1280814,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1420",17,1992,"total population",1321092,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1421",17,1993,"total population",1361566,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1422",17,1994,"total population",1402199,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1423",17,1995,"total population",1442903,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1424",17,1996,"total population",1475923,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1425",17,1997,"total population",1501155,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1426",17,1998,"total population",1526066,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1427",17,1999,"total population",1550665,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1428",17,2000,"total population",1569930,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1429",17,2001,"total population",1584996,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1430",17,2002,"total population",1601020,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1431",17,2003,"total population",1617074,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1432",17,2004,"total population",1632844,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1433",17,2005,"total population",1648761,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1434",17,2006,"total population",1671876,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1435",17,2007,"total population",1702514,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1436",17,2008,"total population",1734467,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1437",17,2009,"total population",1767084,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1438",17,2010,"total population",1797092,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1439",17,2011,"total population",1824842,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1440",17,2012,"total population",1852263,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1441",17,2013,"total population",1879005,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1442",17,2014,"total population",1905274,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1443",17,2015,"total population",1930505,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1444",17,2016,"total population",1954717,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1445",17,2017,"total population",1977946,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1446",17,2018,"total population",2000527,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1447",17,2019,"total population",2022568,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1448",17,2020,"total population",2044058,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1449",17,2021,"total population",2065014,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1450",17,2022,"total population",2085423,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1451",17,2023,"total population",2105291,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1452",17,2024,"total population",2124599,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1453",17,2025,"total population",2143367,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1454",17,2026,"total population",2161564,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1455",17,2027,"total population",2179207,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1456",17,2028,"total population",2196298,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1457",17,2029,"total population",2212828,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1458",17,2030,"total population",2228792,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1459",17,2031,"total population",2244204,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1460",17,2032,"total population",2259061,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1461",17,2033,"total population",2273378,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1462",17,2034,"total population",2287160,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1463",17,2035,"total population",2300413,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1464",17,2036,"total population",2313105,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1465",17,2037,"total population",2325282,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1466",17,2038,"total population",2336938,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1467",17,2039,"total population",2348051,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1468",17,2040,"total population",2358623,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1469",17,2041,"total population",2368654,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1470",17,2042,"total population",2378101,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1471",17,2043,"total population",2386982,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1472",17,2044,"total population",2395278,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1473",17,2045,"total population",2402986,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1474",17,2046,"total population",2410118,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1475",17,2047,"total population",2416664,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1476",17,2048,"total population",2422654,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1477",17,2049,"total population",2428054,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1478",17,2050,"total population",2432873,"Morelos","MOR","Central",17,"Morelos","MORELOS","MORELOS","Morelos","Morelos"
"1479",18,1970,"total population",569836,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1480",18,1971,"total population",585685,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1481",18,1972,"total population",601900,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1482",18,1973,"total population",618267,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1483",18,1974,"total population",634810,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1484",18,1975,"total population",651477,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1485",18,1976,"total population",668105,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1486",18,1977,"total population",684572,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1487",18,1978,"total population",700908,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1488",18,1979,"total population",717058,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1489",18,1980,"total population",732329,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1490",18,1981,"total population",746071,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1491",18,1982,"total population",758924,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1492",18,1983,"total population",771481,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1493",18,1984,"total population",783688,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1494",18,1985,"total population",795519,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1495",18,1986,"total population",807028,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1496",18,1987,"total population",818253,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1497",18,1988,"total population",829099,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1498",18,1989,"total population",839553,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1499",18,1990,"total population",850487,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1500",18,1991,"total population",861919,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1501",18,1992,"total population",873052,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1502",18,1993,"total population",883828,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1503",18,1994,"total population",894202,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1504",18,1995,"total population",904140,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1505",18,1996,"total population",911914,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1506",18,1997,"total population",917539,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1507",18,1998,"total population",922671,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1508",18,1999,"total population",927306,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
"1509",18,2000,"total population",933445,"Nayarit","NAY","West",18,"Nayarit","NAYARIT","NAYARIT","Nayarit","Nayarit"
